index,filename,ed,lo,lo2,lo3,lo4,ph,rm
47,Fun_L_03_new-clip_Funk_HIGH_Them_Changes.mp3,4.889343166796268,-31.362919,-14.474631385875835,-15.960372226332476,0.15921405,343.3005489201064,-0.13022817003253429
48,Fil_H_08_new-clip_Film_HIGH_Theme_From_Jurassic_Park.mp3,1.9208021566901408,-18.375761,-26.750792874055424,-26.603509879967852,0.046754617,396.49543039510047,0.563777074402758
49,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,2.5530786856474257,-35.211006,-21.774312198507822,-23.160149428071875,0.069501236,388.73768209947684,-0.0810695427794885
50,Cla_H_04_new-clip_Classical_HIGH_Spring_-La_Primavera-_Op.8_No.1_E_Major-_Allegro.mp3,4.028034879189399,-25.283182,-29.718667476449955,-31.349385401053894,0.027072648,464.2595462149415,0.6381637884924554
51,Pop_L_05_new-clip_Pop_HIGH_The_Edge_Of_Glory.mp3,4.822365863141524,-21.54107,-14.519769370825694,-14.186230923724874,0.1952938,313.0433466403265,-0.13565089651982354
52,Met_L_03_new-clip_Metal_LOW_Viaje_Por_Existir.mp3,5.699469582028191,-13.7076645,-18.09123548110621,-17.73257045017661,0.12982893,245.83665257334954,0.11544332320772137
53,Ele_L_12_new-clip_Electronic_MED_Looped.mp3,1.7804364518330733,-36.995422,-16.95165905198623,-17.990439250543233,0.12603119,188.2417115441372,-0.5281793646822981
54,60s_L_08_new-clip_60s_LOW_This_Time_the_Dreams_on_Me.mp3,2.541398773923445,-13.609475,-18.536298983383436,-18.68529781211587,0.11634162,425.7438133036721,0.05369459184371912
55,Amb_L_11_new-clip_Ambient_MED_The_Stargazers_Journey.mp3,6.545556678682774,-7.521325,-20.828277544684884,-18.26915190711223,0.1220513,156.31821706460323,-0.4595679091146188
56,Amb_H_03_new-clip_Ambient_MED_Study_Music_-Concentrate-.mp3,7.961574322347894,-14.093478,-28.899084100015717,-28.243089801188926,0.03871199,219.64370513103543,0.33498897315050213
57,"Cla_H_01_new-clip_Classical_HIGH_Tchaikovsky-_Swan_Lake,_Op._20,_Act_2-_No._10,_Scene._Moderato.mp3",5.744453556629834,-21.589584,-40.46267389634875,-41.13383842153749,0.008776232,378.02821659725737,-0.6019539695994711
58,Fil_L_02_new-clip_Film_MED_Bob_Wakes_Up.mp3,3.038748859489051,-27.277172,-18.686338416634793,-20.369704084195945,0.09583294,460.5233482885474,-0.24724536036648556
59,Amb_L_10_new-clip_Ambient_LOW_Fantasy_and_Reason.mp3,6.419836956521738,-14.103431,-24.18583852031035,-23.056808379084416,0.07033307,285.69109606188874,-0.2986763550461472
60,60s_H_01_new-clip_60s_HIGH_Summer_in_the_City_-_Remastered.mp3,5.015497622282608,-23.051304,-20.183476062305495,-22.340883156041713,0.07637581,409.4162950917959,-0.1363054450069498
61,80s_L_09_new-clip_80s_LOW_Eve_lève-toi.mp3,6.13319248540856,-16.2596,-14.688203924009787,-14.772492382480895,0.18254729,370.69241075305615,-0.31587889721216644
62,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,5.1733436524961,-26.311699,-27.29570851575059,-28.54074700533191,0.03740784,476.86727279275095,0.6190009074303436
63,Fil_L_06_new-clip_Film_MED_Hoffa_Trailer.mp3,2.3232280344202896,-29.33194,-30.805679001218035,-31.336968294963672,0.027111378,236.23891329098288,0.2899693626944013
64,60s_L_11_new-clip_60s_MED_Through_with_You.mp3,2.9248847336065573,-14.4421625,-20.45333817215786,-21.015284038400715,0.0889684,293.5697673263021,-0.07554723431855635
65,Fil_H_12_new-clip_Film_LOW_Hammer_of_the_Gods__Opening_Title.mp3,1.8362988988334674,-23.313019,-22.08949837659209,-22.822817384290115,0.07225354,194.57662837003377,-0.2518885617493079
66,60s_H_05_new-clip_60s_MED_Blue_Eyes_Crying_In_the_Rain.mp3,3.7989882172131146,-15.230836,-18.529245392801144,-17.991866851636996,0.12601048,305.69563829570734,0.6355755965889911
67,Met_L_04_new-clip_Metal_MED_Thunderhorse.mp3,5.84520646450858,-10.101292,-12.818395913496962,-11.85471350773831,0.25542554,183.47379701019918,-0.17541507526579145
68,Jaz_H_09_new-clip_Jazz_HIGH_The_Girl_From_Ipanema.mp3,4.807569159836065,-15.82266,-17.970672280578,-17.811537942538216,0.12865394,273.4938452006234,0.3125424492337569
